년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,외경,폭,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2023-01-27,2,9,S52724,B310258804,D23W1W0873,90,T,7730,SSA,SSA118,STS304S5,STS304S5,S304,SUS304F,W,WR,DM,PF,SL,23,23,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010133,014,D23W01W1182,N,2023-01-27,3,9W91,산세,1,155,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-01-27,A,2023-01-02,2023-01-02,2023-01-04,,\5,\4,\1,\12,A,A,B301,2023-01-21,8100,2023-01-26,23,0,,,0,0,,,0,0,,,0,0,8100,2023-01-26,A,2023-02-02,,,C
2023-01-30,2,9,S51746,B2A0679502,D23W1W1011,80,T,7730,SSM,SSM202,316LDSZ,316LDSZ,,PSS316/316L,W,WR,DM,PK,SL,25,25,,20229,"DONG IL STEEL CO.,LTD.",D2023010121,009,D23W01W1149,N,2023-01-30,3,9W91,산세,1,155,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2023-01-30,A,2022-10-01,2022-10-01,2022-10-03,,\5,\5,\1,\11,A,A,8301,2023-01-25,8100,2023-01-27,25,0,,,0,0,,,0,0,,,0,0,8100,2023-01-27,A,2023-02-02,,,C
2023-01-28,2,9,S52461,B2C0715801,D23W1W1193,70,T,7730,SSA,SSA148,STS304LJS2,STS304LJS2,S304LJ,SUS304L,W,WR,DZ,PK,SL,20,20,,S1336,"SHIN JIN FASTENER CO.,LTD",D2023010134,022,D23W01W1201,N,2023-01-28,3,9W91,산세,1,170,8100,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-28,B,2022-12-04,2022-12-04,2022-12-04,,\1,\1,\2,\7,,,,,8100,2023-01-24,20,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,B,2023-02-02,,,C
2023-01-28,2,9,S52727,B310330003,D23W1W1160,90,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PF,SL,26,26,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,001,D23W01W1168,N,2023-01-28,3,9W91,산세,1,200,8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-01-28,B,2023-01-02,2023-01-03,2023-01-03,,\4,\2,\4,\3,,,,,8100,2023-01-27,26,0,,,0,0,,,0,0,,,0,0,8100,2023-01-27,B,2023-02-02,,,C
2023-06-23,2,9,S54210,B350375501,D23W5W1348,82,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,30,30,,S0808,TPLEX.CO.Ltd.,D2023050157,013,D23W05W0579,N,2023-06-01,3,9W91,산세,1,"1,399",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-06-23,A,2023-05-02,2023-05-02,2023-05-02,,\4,\4,\2,\5,A,A,8301,2023-05-26,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,A,2023-07-04,,,C
2023-07-25,2,9,S54491,B350669900,D23W7W0210,80,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,27,27,,S0808,TPLEX.CO.Ltd.,D2023070148,009,D23W07W0972,N,2023-07-25,3,9W91,산세,1,250,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-07-25,,2023-05-30,2023-05-30,2023-05-31,F,\6,\1,\4,\1,D,D,8301,2023-07-05,8100,2023-07-22,27,0,,,0,0,,,0,0,,,0,0,8100,2023-07-22,D,2023-08-07,,,C
2023-09-01,2,9,S54751,B360554304,D23W8W1202,80,T,7730,SSH,SSH002,STS303SY,STS303SY,S303,303FM,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023080206,010,D23W08W1614,N,2023-09-01,3,9W91,산세,1,"1,465",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-09-01,C,2023-06-27,2023-06-27,2023-06-27,,\5,\5,\4,\9,A,A,8301,2023-08-27,8100,2023-08-28,26,0,,,0,0,,,0,0,,,0,0,8100,2023-08-28,C,2023-10-05,,,C
2023-06-30,2,9,S54189,B350427400,D23W5W1458,72,T,7730,SSA,SSA127,STS304LS2,STS304LS2,S304LA,AISI304L,W,WR,DZ,PK,SL,27,27,,S1095,"KOWEL CO., LTD",D2023050142,003,D23W05W0493,N,2023-06-30,3,9W91,산세,1,"1,460",8100,소형압연,2,S34,압연 ROLL MARK,제품불량,표면,4,JR,폐기,2023-06-30,A,2023-04-30,2023-05-01,2023-05-02,,\2,\2,\6,\8,,,,,8100,2023-05-27,27,0,,,0,0,,,0,0,,,0,0,8100,2023-05-27,A,2023-07-04,,,C
2023-07-01,2,9,S54531,B360222002,E23W6W0224,102,T,7730,SSM,SSM212,STS316FS3,STS316FS3,,SUS316-S,W,WR,DM,PK,SL,20,20,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2023060035,011,E23W06W0197,N,2023-07-01,3,9W91,산세,1,"1,449",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-07-01,D,2023-06-01,2023-06-01,2023-06-02,,\1,\1,\3,\9,A,A,8301,2023-06-21,8100,2023-06-23,20,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,D,2023-08-07,,,C
2023-06-15,2,9,S54144,B340595600,D23W5W0742,122,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,30,30,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050211,025,D23W05W1268,N,2023-06-15,3,9W91,산세,1,"1,263",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-06-15,A,2023-04-28,2023-04-28,2023-04-28,,\2,\1,\4,\13,A,A,8301,2023-05-17,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,A,2023-07-04,,,C
2023-09-01,2,9,S54751,B360554301,D23W8W1202,80,T,7730,SSH,SSH002,STS303SY,STS303SY,S303,303FM,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023080206,010,D23W08W1614,N,2023-09-01,3,9W91,산세,1,300,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-09-01,,2023-06-27,2023-06-27,2023-06-27,,\5,\5,\4,\10,A,A,8301,2023-08-27,8100,2023-08-28,26,0,,,0,0,,,0,0,,,0,0,8100,2023-08-28,C,2023-10-05,,,C
2023-06-28,2,9,S54144,B340595500,D23W5W0741,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,DM,PK,SL,30,30,,S0808,TPLEX.CO.Ltd.,D2023050184,005,D23W05W0659,N,2023-06-28,3,9W91,산세,1,"1,265",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-06-28,A,2023-04-28,2023-04-28,2023-04-28,,\2,\1,\5,\13,A,A,8301,2023-05-17,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,A,2023-07-04,,,C
2023-07-06,2,9,S54494,B350634300,D23W6W1556,92,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304FS,W,WR,DM,PF,SL,20,20,,S1065,SEAH METAL CO. LTD,D2023070020,001,D23W06W2458,N,2023-07-06,3,9W91,산세,1,"1,326",8100,소형압연,2,S34,압연 ROLL MARK,제품불량,표면,4,JR,폐기,2023-07-06,D,2023-05-30,2023-05-30,2023-05-31,,\6,\4,\4,\8,A,A,8301,2023-06-22,8100,2023-06-23,20,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,D,2023-08-07,,,C
2023-06-29,2,9,S54531,B360222004,E23W6W0224,100,T,7730,SSM,SSM212,STS316FS3,STS316FS3,,SUS316-S,W,WR,DM,PK,SL,20,20,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2023060035,011,E23W06W0197,N,2023-06-29,3,9W91,산세,1,"1,514",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-06-29,D,2023-06-01,2023-06-01,2023-06-02,,\1,\1,\4,\10,A,A,8301,2023-06-21,8100,2023-06-23,20,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,D,2023-07-04,,,C
2023-06-15,2,9,S54144,B340595602,D23W5W0742,122,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,30,30,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050211,025,D23W05W1268,N,2023-06-15,3,9W91,산세,1,"1,319",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-06-15,A,2023-04-28,2023-04-28,2023-04-28,,\2,\1,\6,\13,A,A,8301,2023-05-17,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,A,2023-07-04,,,C
2023-09-11,2,9,S54809,B360549200,D23W8W1025,100,T,7730,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,23,23,,20229,"DONG IL STEEL CO.,LTD.",D2023080072,002,D23W08W0256,N,2023-09-11,3,9W91,산세,1,"1,462",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-09-11,,2023-06-30,2023-06-30,2023-07-01,,\1,\1,\5,\3,A,A,8301,2023-08-20,8100,2023-08-27,23,0,,,0,0,,,0,0,,,0,0,8100,2023-08-27,B,2023-10-05,,,C
2023-07-20,2,9,S54811,B370155103,D23W7W0824,80,T,7730,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,304HC,W,WR,DH,PK,SL,20,20,,S1336,"SHIN JIN FASTENER CO.,LTD",D2023070199,010,D23W07W1232,N,2023-07-20,3,9W91,산세,1,150,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-07-20,D,2023-06-30,2023-07-01,2023-07-01,,\2,\2,\6,\9,A,A,8301,2023-07-14,8100,2023-07-19,20,0,,,0,0,,,0,0,,,0,0,8100,2023-07-19,D,2023-08-07,,,C
2023-06-30,2,9,S54532,B360201700,D23W5W1665,110,T,7730,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PF,SL,21,21,,S1065,SEAH METAL CO. LTD,D2023050205,001,D23W05W1087,N,2023-06-30,3,9W91,산세,1,200,8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-06-30,A,2023-06-01,2023-06-02,2023-06-02,F,\2,\1,\5,\3,A,A,8301,2023-06-22,8100,2023-06-23,21,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,A,2023-07-04,,,C
2023-07-22,2,9,S54491,B350669504,D23W7W0206,90,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304F,W,WR,DM,PF,SL,26,26,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023070137,010,D23W07W0875,N,2023-07-22,3,9W91,산세,1,125,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-07-22,,2023-05-30,2023-05-30,2023-05-31,F,\6,\1,\1,\2,A,A,8301,2023-07-05,8100,2023-07-21,26,0,,,0,0,,,0,0,,,0,0,8100,2023-07-21,C,2023-08-07,,,C
2023-07-22,2,9,S54491,B350669504,D23W7W0206,90,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304F,W,WR,DM,PF,SL,26,26,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023070137,010,D23W07W0875,N,2023-07-22,3,9W91,산세,1,125,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-07-22,,2023-05-30,2023-05-30,2023-05-31,F,\6,\1,\1,\2,A,A,8301,2023-07-05,8100,2023-07-21,26,0,,,0,0,,,0,0,,,0,0,8100,2023-07-21,C,2023-08-07,,,C
2023-07-24,2,9,S54767,B360510704,D23W7W1178,82,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023070194,015,D23W07W1187,N,2023-07-24,3,9W91,산세,1,155,2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-07-24,,2023-06-28,2023-06-28,2023-06-28,,\7,\4,\6,\12,A,A,B301,2023-07-20,8100,2023-07-21,26,0,,,0,0,,,0,0,,,0,0,8100,2023-07-21,C,2023-08-07,,,C
2023-01-27,2,9,S52724,B310258608,D22WCW1776,90,T,7730,SSA,SSA118,STS304S5,STS304S5,S304,SUS304F,W,WR,DM,PF,SL,23,23,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2022120193,011,D22W12W1901,N,2023-01-27,3,9W91,산세,1,155,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-01-27,A,2023-01-02,2023-01-02,2023-01-04,,\5,\4,\4,\6,A,A,B301,2023-01-24,8100,2023-01-26,23,0,,,0,0,,,0,0,,,0,0,8100,2023-01-26,A,2023-02-02,,,C
2023-01-29,2,9,S52783,B310267700,D23W1W0929,90,T,7730,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PF,SL,25,25,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010133,005,D23W01W1319,N,2023-01-29,3,9W91,산세,1,150,8100,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-29,A,2023-01-06,2023-01-07,2023-01-07,,\5,\2,\1,\4,A,A,8301,2023-01-24,8100,2023-01-27,25,0,,,0,0,,,0,0,,,0,0,8100,2023-01-27,A,2023-02-02,,,C
2023-01-31,2,9,S52430,B2C0373101,E22W9W0287,90,T,7730,SSL,SSL010,304N1TOMOE,STS304N1S2,,SUS304N1,W,WR,OS,PF,SL,19.5,19.5,,S1772,"TOMOE WORKS CO.,LTD.",E2022090035,001,E22W09W0214,N,2023-01-31,3,9W91,산세,1,200,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-01-31,B,2022-12-01,2022-12-02,2022-12-03,,\2,\1,\3,\11,A,A,8301,2023-01-16,8100,2023-01-24,19.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,B,2023-02-02,,,C
2023-01-31,2,9,S51483,B290718200,D23W1W1196,90,T,7730,SSP,SSP002,STS316LFS2,STS316LFS2,S316LF,SUS316LF,W,WR,DM,PF,SL,20,20,,S1065,SEAH METAL CO. LTD,D2023010095,079,D23W01W1287,N,2023-01-31,3,9W91,산세,1,155,2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-01-31,,2022-09-04,2022-09-04,2022-09-05,,\1,\1,\1,\12,A,A,8301,2023-01-21,8100,2023-01-24,20,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,B,2023-02-02,,,C
2023-01-27,2,9,S52383,B2B0683902,D23W1W1130,70,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,17,17,,S0808,TPLEX.CO.Ltd.,D2023010212,015,D23W01W1972,N,2023-01-27,3,9W91,산세,1,200,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-01-27,A,2022-11-28,2022-11-28,2022-12-01,,\4,\1,\6,\14,,,,,8100,2023-01-23,17,0,,,0,0,,,0,0,,,0,0,8100,2023-01-23,A,2023-02-02,,,C
2023-01-26,2,9,S52729,B310318100,D23W1W1135,70,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304F,W,WR,DM,PK,SL,20,20,,20229,"DONG IL STEEL CO.,LTD.",D2023010126,010,D23W01W1298,N,2023-01-26,3,9W91,산세,1,"1,574",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-01-26,B,2023-01-03,2023-01-03,2023-01-05,,\4,\4,\6,\1,,,,,8100,2023-01-24,20,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,B,2023-02-02,,,C
2023-03-04,2,9,S53157,B320292902,D23W2W0941,82,T,7730,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,23,23,,S0808,TPLEX.CO.Ltd.,D2023020199,015,D23W02W1857,N,2023-03-04,3,9W91,산세,1,"1,430",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-04,B,2023-02-05,2023-02-05,2023-02-06,,\5,\1,\4,\3,A,A,B301,2023-02-18,8100,2023-02-20,23,0,,,0,0,,,0,0,,,0,0,8100,2023-02-20,B,2023-04-04,,,C
2023-04-29,2,9,S53875,B340365900,D23W4W1278,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,31,31,,S0808,TPLEX.CO.Ltd.,D2023040220,014,D23W04W1671,N,2023-04-29,3,9W91,산세,1,200,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-04-29,,2023-04-01,2023-04-01,2023-04-03,,\4,\4,\6,\10,A,A,8301,2023-04-26,8100,2023-04-28,31,0,,,0,0,,,0,0,,,0,0,8100,2023-04-28,C,2023-05-03,,,C
2023-04-29,2,9,S53875,B340365900,D23W4W1278,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,31,31,,S0808,TPLEX.CO.Ltd.,D2023040220,014,D23W04W1671,N,2023-04-29,3,9W91,산세,1,200,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-04-29,,2023-04-01,2023-04-01,2023-04-03,,\4,\4,\6,\10,A,A,8301,2023-04-26,8100,2023-04-28,31,0,,,0,0,,,0,0,,,0,0,8100,2023-04-28,C,2023-05-03,,,C
2023-03-23,2,9,S53161,B320638402,D23W3W0896,80,T,7730,SSM,SSM202,316LDSZ,316LDSZ,,316/316LM,W,WR,DM,PK,SL,17,17,,S0808,TPLEX.CO.Ltd.,D2023030156,001,D23W03W0898,N,2023-03-23,3,9W91,산세,1,200,8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-03-23,C,2023-02-05,2023-02-05,2023-02-08,,\5,\5,\4,\10,A,A,8301,2023-03-18,8100,2023-03-20,17,0,,,0,0,,,0,0,,,0,0,8100,2023-03-20,C,2023-04-04,,,C
2023-07-25,2,9,S54749,B360509104,D23W6W1682,90,T,7730,SSH,SSH030,STS303S1,STS303S1,S303,303FM,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023060240,013,D23W06W1370,N,2023-07-25,3,9W91,산세,1,78,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-07-25,,2023-06-26,2023-06-27,2023-06-27,,\5,\3,\4,\5,A,A,8301,2023-07-19,8100,2023-07-21,26,0,,,0,0,,,0,0,,,0,0,8100,2023-07-21,C,2023-08-07,,,C
2023-07-25,2,9,S54749,B360509104,D23W6W1682,90,T,7730,SSH,SSH030,STS303S1,STS303S1,S303,303FM,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023060240,013,D23W06W1370,N,2023-07-25,3,9W91,산세,1,77,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-07-25,,2023-06-26,2023-06-27,2023-06-27,,\5,\3,\4,\5,A,A,8301,2023-07-19,8100,2023-07-21,26,0,,,0,0,,,0,0,,,0,0,8100,2023-07-21,C,2023-08-07,,,C
2023-04-01,2,9,S52727,B310330100,D23W1W1161,84,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,SUS304,W,WR,DM,PK,SL,26.5,26.5,,S0808,TPLEX.CO.Ltd.,D2023010223,005,D23W01W1946,N,2023-04-01,3,9W91,산세,1,"1,395",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-04-01,B,2023-01-02,2023-01-03,2023-01-03,,\4,\2,,,,,,,8100,2023-01-27,26.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-27,B,2023-05-03,,,C
2023-03-25,2,9,S52105,B2B0694901,E23W3W0272,80,T,7730,SSA,SSA089,STS304J3KS2,STS304J3KS2,S304J3-K,SUS304J3-K,W,WR,DH,PK,SL,21,21,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2023030081,013,E23W03W0318,N,2023-03-25,3,9W91,산세,1,"1,120",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-25,C,2022-11-02,2022-11-03,2022-11-03,F,\1,\1,\3,\1,D,D,8301,2023-03-24,8100,2023-03-24,21,0,,,0,0,,,0,0,,,0,0,8100,2023-03-24,C,2023-04-04,,,C
2023-03-01,2,9,S53209,B320362600,D23W1W1564,92,T,7730,SSP,SSP002,STS316LFS2,STS316LFS2,S316LF,SUS316LF,W,WR,DM,PF,SL,22,22,,S1065,SEAH METAL CO. LTD,D2023010095,080,D23W01W1061,N,2023-03-01,3,9W91,산세,1,250,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-01,B,2023-02-09,2023-02-09,2023-02-09,,\1,\1,\1,\9,A,A,B301,2023-02-18,8100,2023-02-19,22,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,B,2023-04-04,,,C
2023-04-24,2,9,S53822,B330799201,D23W4W1187,90,T,7730,SSA,SSA118,STS304S5,STS304S5,S304,SUS304F,W,WR,DM,PF,SL,24,24,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023040198,013,D23W04W0877,N,2023-04-24,3,9W91,산세,1,160,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-04-24,D,2023-03-28,2023-03-29,2023-03-29,,\4,\4,\2,\6,A,A,B301,2023-04-20,8100,2023-04-23,24,0,,,0,0,,,0,0,,,0,0,8100,2023-04-23,D,2023-05-03,,,C
